"","Fiscal.Year","SinceFirstFiscalYear","ServicesCategory.sum","SubCustomer.component","ATLpolicy","Obligation.2014"
"3751",2014-09-18,2.66849315068493,"Products (All)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.0030187745605
"3752",2014-09-18,2.66849315068493,"Products (All)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.1322692505274
"3753",2014-09-18,2.66849315068493,"R&D","Army","Section 808
FY12 NDAA
Implem.",0.2101700593891
"3754",2014-09-18,2.66849315068493,"R&D","Navy","Section 808
FY12 NDAA
Implem.",1.1211110043418
"3755",2014-09-18,2.66849315068493,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.9081720170031
"3756",2014-09-18,2.66849315068493,"R&D","DLA","Section 808
FY12 NDAA
Implem.",0
"3757",2014-09-18,2.66849315068493,"R&D","MDA","Section 808
FY12 NDAA
Implem.",0.078521829414
"3758",2014-09-18,2.66849315068493,"R&D","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.1142468732795
"3759",2014-09-18,2.66849315068493,"Services (Non-R&D)","Army","Section 808
FY12 NDAA
Implem.",2.9744429636938
"3760",2014-09-18,2.66849315068493,"Services (Non-R&D)","Navy","Section 808
FY12 NDAA
Implem.",2.0479841135982
"3761",2014-09-18,2.66849315068493,"Services (Non-R&D)","Air Force","Section 808
FY12 NDAA
Implem.",1.1694232589515
"3762",2014-09-18,2.66849315068493,"Services (Non-R&D)","DLA","Section 808
FY12 NDAA
Implem.",0.1756522118124
"3763",2014-09-18,2.66849315068493,"Services (Non-R&D)","MDA","Section 808
FY12 NDAA
Implem.",0.0153539722909
"3764",2014-09-18,2.66849315068493,"Services (Non-R&D)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.151414992121
"3765",2014-09-18,2.66849315068493,"Services (Non-R&D)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.7104311803233
"3766",2014-09-18,2.75068493150685,"Products (All)","Army","Section 808
FY12 NDAA
Implem.",1.2704432640254
"3767",2014-09-18,2.75068493150685,"Products (All)","Navy","Section 808
FY12 NDAA
Implem.",1.2055281326387
"3768",2014-09-18,2.75068493150685,"Products (All)","Air Force","Section 808
FY12 NDAA
Implem.",0.5527723785153
"3769",2014-09-18,2.75068493150685,"Products (All)","DLA","Section 808
FY12 NDAA
Implem.",2.5979407600563
"3770",2014-09-18,2.75068493150685,"Products (All)","MDA","Section 808
FY12 NDAA
Implem.",-3.98182576999999e-05
"3771",2014-09-18,2.75068493150685,"Products (All)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.0079809049988
"3772",2014-09-18,2.75068493150685,"Products (All)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.2535429588377
"3773",2014-09-18,2.75068493150685,"R&D","Army","Section 808
FY12 NDAA
Implem.",0.2440512324981
"3774",2014-09-18,2.75068493150685,"R&D","Navy","Section 808
FY12 NDAA
Implem.",0.2428455539001
"3775",2014-09-18,2.75068493150685,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.4915082790958
"3776",2014-09-18,2.75068493150685,"R&D","DLA","Section 808
FY12 NDAA
Implem.",3.11535e-05
"3777",2014-09-18,2.75068493150685,"R&D","MDA","Section 808
FY12 NDAA
Implem.",0.0988654697363
"3778",2014-09-18,2.75068493150685,"R&D","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.1326156956819
"3779",2014-09-18,2.75068493150685,"Services (Non-R&D)","Army","Section 808
FY12 NDAA
Implem.",2.8225441032469
"3780",2014-09-18,2.75068493150685,"Services (Non-R&D)","Navy","Section 808
FY12 NDAA
Implem.",1.9054303853652
"3781",2014-09-18,2.75068493150685,"Services (Non-R&D)","Air Force","Section 808
FY12 NDAA
Implem.",1.555640427113
"3782",2014-09-18,2.75068493150685,"Services (Non-R&D)","DLA","Section 808
FY12 NDAA
Implem.",0.0656754185684
"3783",2014-09-18,2.75068493150685,"Services (Non-R&D)","MDA","Section 808
FY12 NDAA
Implem.",0.0210505250634
"3784",2014-09-18,2.75068493150685,"Services (Non-R&D)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.1673087995568
"3785",2014-09-18,2.75068493150685,"Services (Non-R&D)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.701778124136
"3786",2014-09-18,2.83561643835616,"Products (All)","Army","Section 808
FY12 NDAA
Implem.",2.6573206416505
"3787",2014-09-18,2.83561643835616,"Products (All)","Navy","Section 808
FY12 NDAA
Implem.",1.5566825947375
"3788",2014-09-18,2.83561643835616,"Products (All)","Air Force","Section 808
FY12 NDAA
Implem.",1.0672420487009
"3789",2014-09-18,2.83561643835616,"Products (All)","DLA","Section 808
FY12 NDAA
Implem.",2.8845246606792
"3790",2014-09-18,2.83561643835616,"Products (All)","MDA","Section 808
FY12 NDAA
Implem.",0.254496071
"3791",2014-09-18,2.83561643835616,"Products (All)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.0091372900732
"3792",2014-09-18,2.83561643835616,"Products (All)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.2277594582987
"3793",2014-09-18,2.83561643835616,"R&D","Army","Section 808
FY12 NDAA
Implem.",0.2575100278954
"3794",2014-09-18,2.83561643835616,"R&D","Navy","Section 808
FY12 NDAA
Implem.",0.3334872851917
"3795",2014-09-18,2.83561643835616,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.5243281181538
"3796",2014-09-18,2.83561643835616,"R&D","DLA","Section 808
FY12 NDAA
Implem.",0.0076061068438
"3797",2014-09-18,2.83561643835616,"R&D","MDA","Section 808
FY12 NDAA
Implem.",0.0875945479219
"3798",2014-09-18,2.83561643835616,"R&D","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.00287667375
"3799",2014-09-18,2.83561643835616,"R&D","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.0995680496058
"3800",2014-09-18,2.83561643835616,"Services (Non-R&D)","Army","Section 808
FY12 NDAA
Implem.",2.8389692447289
"3801",2014-09-18,2.83561643835616,"Services (Non-R&D)","Navy","Section 808
FY12 NDAA
Implem.",2.1289001172489
"3802",2014-09-18,2.83561643835616,"Services (Non-R&D)","Air Force","Section 808
FY12 NDAA
Implem.",0.9910789344272
"3803",2014-09-18,2.83561643835616,"Services (Non-R&D)","DLA","Section 808
FY12 NDAA
Implem.",0.0787774440413
"3804",2014-09-18,2.83561643835616,"Services (Non-R&D)","MDA","Section 808
FY12 NDAA
Implem.",0.0088963643572
"3805",2014-09-18,2.83561643835616,"Services (Non-R&D)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.0315413313991
"3806",2014-09-18,2.83561643835616,"Services (Non-R&D)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.6296575441375
"3807",2014-09-18,2.92054794520548,"Products (All)","Army","Section 808
FY12 NDAA
Implem.",2.3972180026194
"3808",2014-09-18,2.92054794520548,"Products (All)","Navy","Section 808
FY12 NDAA
Implem.",2.1100828201842
"3809",2014-09-18,2.92054794520548,"Products (All)","Air Force","Section 808
FY12 NDAA
Implem.",0.8590741207169
"3810",2014-09-18,2.92054794520548,"Products (All)","DLA","Section 808
FY12 NDAA
Implem.",1.9158798789078
"3811",2014-09-18,2.92054794520548,"Products (All)","MDA","Section 808
FY12 NDAA
Implem.",0.0410449929531
"3812",2014-09-18,2.92054794520548,"Products (All)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.0027109133681
"3813",2014-09-18,2.92054794520548,"Products (All)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.2082269855936
"3814",2014-09-18,2.92054794520548,"R&D","Army","Section 808
FY12 NDAA
Implem.",0.4130653198656
"3815",2014-09-18,2.92054794520548,"R&D","Navy","Section 808
FY12 NDAA
Implem.",0.3396634423893
"3816",2014-09-18,2.92054794520548,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.8159225975738
"3817",2014-09-18,2.92054794520548,"R&D","DLA","Section 808
FY12 NDAA
Implem.",0.0016147517002
"3818",2014-09-18,2.92054794520548,"R&D","MDA","Section 808
FY12 NDAA
Implem.",0.0637660787324
"3819",2014-09-18,2.92054794520548,"R&D","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.007723444
"3820",2014-09-18,2.92054794520548,"R&D","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.1579739026074
"3821",2014-09-18,2.92054794520548,"Services (Non-R&D)","Army","Section 808
FY12 NDAA
Implem.",4.5009204547672
"3822",2014-09-18,2.92054794520548,"Services (Non-R&D)","Navy","Section 808
FY12 NDAA
Implem.",2.8606766150139
"3823",2014-09-18,2.92054794520548,"Services (Non-R&D)","Air Force","Section 808
FY12 NDAA
Implem.",1.8156552130995
"3824",2014-09-18,2.92054794520548,"Services (Non-R&D)","DLA","Section 808
FY12 NDAA
Implem.",0.113618426604
"3825",2014-09-18,2.92054794520548,"Services (Non-R&D)","MDA","Section 808
FY12 NDAA
Implem.",0.0142247098483
"3826",2014-09-18,2.92054794520548,"Services (Non-R&D)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.4343688127091
"3827",2014-09-18,2.92054794520548,"Services (Non-R&D)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",1.0476305149618
"3828",2014-09-30,3.0027397260274,"Products (All)","Army","BBP1",0.0476395470141
"3829",2014-09-30,3.0027397260274,"Products (All)","Navy","BBP1",1.0564040191444
"3830",2014-09-30,3.0027397260274,"Products (All)","Air Force","BBP1",0.7077676410919
"3831",2014-09-30,3.0027397260274,"Products (All)","DLA","BBP1",0.0059319308691
"3832",2014-09-30,3.0027397260274,"Products (All)","MDA","BBP1",0.0299720832109
"3833",2014-09-30,3.0027397260274,"Products (All)","MilitaryHealth","BBP1",0
"3834",2014-09-30,3.0027397260274,"Products (All)","Additional DoD Components","BBP1",-0.0064152414456
"3835",2014-09-30,3.0027397260274,"R&D","Army","BBP1",0.0116302238841
"3836",2014-09-30,3.0027397260274,"R&D","Navy","BBP1",0.0634357626387
"3837",2014-09-30,3.0027397260274,"R&D","Air Force","BBP1",0.0280668290215
"3838",2014-09-30,3.0027397260274,"R&D","DLA","BBP1",-2.07805e-06
"3839",2014-09-30,3.0027397260274,"R&D","MDA","BBP1",0.07325136425
"3840",2014-09-30,3.0027397260274,"R&D","Additional DoD Components","BBP1",0.0206045357235
"3841",2014-09-30,3.0027397260274,"Services (Non-R&D)","Army","BBP1",0.1020897876921
"3842",2014-09-30,3.0027397260274,"Services (Non-R&D)","Navy","BBP1",0.3455723979461
"3843",2014-09-30,3.0027397260274,"Services (Non-R&D)","Air Force","BBP1",0.4480441616099
"3844",2014-09-30,3.0027397260274,"Services (Non-R&D)","DLA","BBP1",0.0182709642355
"3845",2014-09-30,3.0027397260274,"Services (Non-R&D)","MDA","BBP1",0.0128296864297
"3846",2014-09-30,3.0027397260274,"Services (Non-R&D)","MilitaryHealth","BBP1",1.0140676302609
"3847",2014-09-30,3.0027397260274,"Services (Non-R&D)","Additional DoD Components","BBP1",0.0814233428307
"3848",2014-09-30,3.08767123287671,"Products (All)","Army","BBP1",0.2582490115169
"3849",2014-09-30,3.08767123287671,"Products (All)","Navy","BBP1",0.2529201508488
"3850",2014-09-30,3.08767123287671,"Products (All)","Air Force","BBP1",1.0395391217806
"3851",2014-09-30,3.08767123287671,"Products (All)","DLA","BBP1",0.028809124062
"3852",2014-09-30,3.08767123287671,"Products (All)","MDA","BBP1",0.0641648669303
"3853",2014-09-30,3.08767123287671,"Products (All)","MilitaryHealth","BBP1",0.00097750176
"3854",2014-09-30,3.08767123287671,"Products (All)","Additional DoD Components","BBP1",0.0139816424877
"3855",2014-09-30,3.08767123287671,"R&D","Army","BBP1",0.0238396251173
"3856",2014-09-30,3.08767123287671,"R&D","Navy","BBP1",0.0736587693496
"3857",2014-09-30,3.08767123287671,"R&D","Air Force","BBP1",0.110578050163
"3858",2014-09-30,3.08767123287671,"R&D","MDA","BBP1",0.33455960925
"3859",2014-09-30,3.08767123287671,"R&D","Additional DoD Components","BBP1",0.0172513073848
"3860",2014-09-30,3.08767123287671,"Services (Non-R&D)","Army","BBP1",0.3678899132689
"3861",2014-09-30,3.08767123287671,"Services (Non-R&D)","Navy","BBP1",0.2818876997469
"3862",2014-09-30,3.08767123287671,"Services (Non-R&D)","Air Force","BBP1",0.2037886897823
"3863",2014-09-30,3.08767123287671,"Services (Non-R&D)","DLA","BBP1",0.0015643479428
"3864",2014-09-30,3.08767123287671,"Services (Non-R&D)","MDA","BBP1",0.0500105558027
"3865",2014-09-30,3.08767123287671,"Services (Non-R&D)","MilitaryHealth","BBP1",0.6877234067806
"3866",2014-09-30,3.08767123287671,"Services (Non-R&D)","Additional DoD Components","BBP1",0.304852489334
"3867",2014-09-30,3.16986301369863,"Products (All)","Army","BBP1",0.9587379054637
"3868",2014-09-30,3.16986301369863,"Products (All)","Navy","BBP1",1.9867960187073
"3869",2014-09-30,3.16986301369863,"Products (All)","Air Force","BBP1",0.8739206896786
"3870",2014-09-30,3.16986301369863,"Products (All)","DLA","BBP1",0.4877878759057
"3871",2014-09-30,3.16986301369863,"Products (All)","MDA","BBP1",0.0454563405078
"3872",2014-09-30,3.16986301369863,"Products (All)","MilitaryHealth","BBP1",0.00608661316
"3873",2014-09-30,3.16986301369863,"Products (All)","Additional DoD Components","BBP1",0.0301755865726
"3874",2014-09-30,3.16986301369863,"R&D","Army","BBP1",0.046130746647
"3875",2014-09-30,3.16986301369863,"R&D","Navy","BBP1",0.0677530312976
"3876",2014-09-30,3.16986301369863,"R&D","Air Force","BBP1",0.0967539603779
"3877",2014-09-30,3.16986301369863,"R&D","MDA","BBP1",0.2009375329995
"3878",2014-09-30,3.16986301369863,"R&D","Additional DoD Components","BBP1",0.0218693600525
"3879",2014-09-30,3.16986301369863,"Services (Non-R&D)","Army","BBP1",0.8595448774745
"3880",2014-09-30,3.16986301369863,"Services (Non-R&D)","Navy","BBP1",0.2587597870841
"3881",2014-09-30,3.16986301369863,"Services (Non-R&D)","Air Force","BBP1",0.4797799006649
"3882",2014-09-30,3.16986301369863,"Services (Non-R&D)","DLA","BBP1",0.0019979108098
"3883",2014-09-30,3.16986301369863,"Services (Non-R&D)","MDA","BBP1",0.02763607825
"3884",2014-09-30,3.16986301369863,"Services (Non-R&D)","MilitaryHealth","BBP1",0.5709191808273
"3885",2014-09-30,3.16986301369863,"Services (Non-R&D)","Additional DoD Components","BBP1",0.1029873113526
"3886",2014-09-30,3.25479452054795,"Products (All)","Army","BBP1",0.572131695387
"3887",2014-09-30,3.25479452054795,"Products (All)","Navy","BBP1",0.0382834007631
"3888",2014-09-30,3.25479452054795,"Products (All)","Air Force","BBP1",0.0618542350167
"3889",2014-09-30,3.25479452054795,"Products (All)","DLA","BBP1",0.0098421066119
"3890",2014-09-30,3.25479452054795,"Products (All)","MDA","BBP1",0.011195465
"3891",2014-09-30,3.25479452054795,"Products (All)","MilitaryHealth","BBP1",0.0121830759
"3892",2014-09-30,3.25479452054795,"Products (All)","Additional DoD Components","BBP1",0.0008585847906
"3893",2014-09-30,3.25479452054795,"R&D","Army","BBP1",0.0493105360281
"3894",2014-09-30,3.25479452054795,"R&D","Navy","BBP1",0.0518392419703
"3895",2014-09-30,3.25479452054795,"R&D","Air Force","BBP1",0.0794380327258
"3896",2014-09-30,3.25479452054795,"R&D","DLA","BBP1",0.00134
"3897",2014-09-30,3.25479452054795,"R&D","MDA","BBP1",0.0393954959063
"3898",2014-09-30,3.25479452054795,"R&D","Additional DoD Components","BBP1",0.0261807592527
"3899",2014-09-30,3.25479452054795,"Services (Non-R&D)","Army","BBP1",0.2001699740546
"3900",2014-09-30,3.25479452054795,"Services (Non-R&D)","Navy","BBP1",0.2706415540014
"3901",2014-09-30,3.25479452054795,"Services (Non-R&D)","Air Force","BBP1",0.1714565001504
"3902",2014-09-30,3.25479452054795,"Services (Non-R&D)","DLA","BBP1",0.0103133003836
"3903",2014-09-30,3.25479452054795,"Services (Non-R&D)","MDA","BBP1",0.005505591293
"3904",2014-09-30,3.25479452054795,"Services (Non-R&D)","MilitaryHealth","BBP1",0.2360970659803
"3905",2014-09-30,3.25479452054795,"Services (Non-R&D)","Additional DoD Components","BBP1",0.0815749544087
"3906",2014-09-30,3.33972602739726,"Products (All)","Army","BBP1",0.3040384075274
"3907",2014-09-30,3.33972602739726,"Products (All)","Navy","BBP1",0.5901719946464
"3908",2014-09-30,3.33972602739726,"Products (All)","Air Force","BBP1",0.2500680959434
"3909",2014-09-30,3.33972602739726,"Products (All)","DLA","BBP1",-0.0085750312379
"3910",2014-09-30,3.33972602739726,"Products (All)","MDA","BBP1",0.0445015520391
"3911",2014-09-30,3.33972602739726,"Products (All)","MilitaryHealth","BBP1",0.00018101326
"3912",2014-09-30,3.33972602739726,"Products (All)","Additional DoD Components","BBP1",0.0079977527966
"3913",2014-09-30,3.33972602739726,"R&D","Army","BBP1",0.0329146673403
"3914",2014-09-30,3.33972602739726,"R&D","Navy","BBP1",0.0618847912834
"3915",2014-09-30,3.33972602739726,"R&D","Air Force","BBP1",0.0384658455977
"3916",2014-09-30,3.33972602739726,"R&D","DLA","BBP1",0.000177283
"3917",2014-09-30,3.33972602739726,"R&D","MDA","BBP1",0.1729621000625
"3918",2014-09-30,3.33972602739726,"R&D","Additional DoD Components","BBP1",0.0508282365058
"3919",2014-09-30,3.33972602739726,"Services (Non-R&D)","Army","BBP1",0.4145040102042
"3920",2014-09-30,3.33972602739726,"Services (Non-R&D)","Navy","BBP1",0.3382718725556
"3921",2014-09-30,3.33972602739726,"Services (Non-R&D)","Air Force","BBP1",0.1737075140722
"3922",2014-09-30,3.33972602739726,"Services (Non-R&D)","DLA","BBP1",0.0015574656134
"3923",2014-09-30,3.33972602739726,"Services (Non-R&D)","MDA","BBP1",0.0255110970905
"3924",2014-09-30,3.33972602739726,"Services (Non-R&D)","MilitaryHealth","BBP1",1.1646165320613
"3925",2014-09-30,3.33972602739726,"Services (Non-R&D)","Additional DoD Components","BBP1",0.1691667279664
"3926",2014-09-30,3.41643835616438,"Products (All)","Army","BBP1",0.9292890654623
"3927",2014-09-30,3.41643835616438,"Products (All)","Navy","BBP1",1.9519906614748
"3928",2014-09-30,3.41643835616438,"Products (All)","Air Force","BBP1",0.6310089343894
"3929",2014-09-30,3.41643835616438,"Products (All)","DLA","BBP1",0.0917740184165
"3930",2014-09-30,3.41643835616438,"Products (All)","MDA","BBP1",0.0601699081875
"3931",2014-09-30,3.41643835616438,"Products (All)","MilitaryHealth","BBP1",-5e-05
"3932",2014-09-30,3.41643835616438,"Products (All)","Additional DoD Components","BBP1",0.007840459363
"3933",2014-09-30,3.41643835616438,"R&D","Army","BBP1",0.0545539608136
"3934",2014-09-30,3.41643835616438,"R&D","Navy","BBP1",0.0829617334175
"3935",2014-09-30,3.41643835616438,"R&D","Air Force","BBP1",0.1122171112675
"3936",2014-09-30,3.41643835616438,"R&D","DLA","BBP1",0.000270717
"3937",2014-09-30,3.41643835616438,"R&D","MDA","BBP1",0.2003862686005
"3938",2014-09-30,3.41643835616438,"R&D","Additional DoD Components","BBP1",0.0249378813586
"3939",2014-09-30,3.41643835616438,"Services (Non-R&D)","Army","BBP1",0.5262838778297
"3940",2014-09-30,3.41643835616438,"Services (Non-R&D)","Navy","BBP1",0.3397452453977
"3941",2014-09-30,3.41643835616438,"Services (Non-R&D)","Air Force","BBP1",0.553815131555
"3942",2014-09-30,3.41643835616438,"Services (Non-R&D)","DLA","BBP1",0.0050084701335
"3943",2014-09-30,3.41643835616438,"Services (Non-R&D)","MDA","BBP1",0.0508983601243
"3944",2014-09-30,3.41643835616438,"Services (Non-R&D)","MilitaryHealth","BBP1",1.9013661214727
"3945",2014-09-30,3.41643835616438,"Services (Non-R&D)","Additional DoD Components","BBP1",0.2366771889918
"3946",2014-09-30,3.5013698630137,"Products (All)","Army","BBP1",0.1851624117068
"3947",2014-09-30,3.5013698630137,"Products (All)","Navy","BBP1",3.8654300029692
"3948",2014-09-30,3.5013698630137,"Products (All)","Air Force","BBP1",0.6117860618087
"3949",2014-09-30,3.5013698630137,"Products (All)","DLA","BBP1",-0.0010257400372
"3950",2014-09-30,3.5013698630137,"Products (All)","MDA","BBP1",0.0127818849668
"3951",2014-09-30,3.5013698630137,"Products (All)","MilitaryHealth","BBP1",1.18033e-05
"3952",2014-09-30,3.5013698630137,"Products (All)","Additional DoD Components","BBP1",0.0301691400792
"3953",2014-09-30,3.5013698630137,"R&D","Army","BBP1",0.0478737496515
"3954",2014-09-30,3.5013698630137,"R&D","Navy","BBP1",0.1328347335661
"3955",2014-09-30,3.5013698630137,"R&D","Air Force","BBP1",0.3104365721307
"3956",2014-09-30,3.5013698630137,"R&D","MDA","BBP1",0.1203093858516
"3957",2014-09-30,3.5013698630137,"R&D","Additional DoD Components","BBP1",0.0631370390234
"3958",2014-09-30,3.5013698630137,"Services (Non-R&D)","Army","BBP1",0.5281564667654
"3959",2014-09-30,3.5013698630137,"Services (Non-R&D)","Navy","BBP1",0.2807575495125
"3960",2014-09-30,3.5013698630137,"Services (Non-R&D)","Air Force","BBP1",0.213442668435
"3961",2014-09-30,3.5013698630137,"Services (Non-R&D)","DLA","BBP1",0.0037627693459
"3962",2014-09-30,3.5013698630137,"Services (Non-R&D)","MDA","BBP1",0.0227014159838
"3963",2014-09-30,3.5013698630137,"Services (Non-R&D)","MilitaryHealth","BBP1",0.0121646866272
"3964",2014-09-30,3.5013698630137,"Services (Non-R&D)","Additional DoD Components","BBP1",0.3746689908977
"3965",2014-09-30,3.58356164383562,"Products (All)","Army","BBP1",0.3058781398027
"3966",2014-09-30,3.58356164383562,"Products (All)","Navy","BBP1",0.1687295082539
"3967",2014-09-30,3.58356164383562,"Products (All)","Air Force","BBP1",0.1359025893819
"3968",2014-09-30,3.58356164383562,"Products (All)","DLA","BBP1",-0.0012121949121
"3969",2014-09-30,3.58356164383562,"Products (All)","MDA","BBP1",0.0153134737998
"3970",2014-09-30,3.58356164383562,"Products (All)","MilitaryHealth","BBP1",3.36094e-05
"3971",2014-09-30,3.58356164383562,"Products (All)","Additional DoD Components","BBP1",0.0144422242491
"3972",2014-09-30,3.58356164383562,"R&D","Army","BBP1",0.0377675560667
"3973",2014-09-30,3.58356164383562,"R&D","Navy","BBP1",0.1415985803464
"3974",2014-09-30,3.58356164383562,"R&D","Air Force","BBP1",0.0914893036905
"3975",2014-09-30,3.58356164383562,"R&D","MDA","BBP1",0.0986718489844
"3976",2014-09-30,3.58356164383562,"R&D","Additional DoD Components","BBP1",0.0086168535625
"3977",2014-09-30,3.58356164383562,"Services (Non-R&D)","Army","BBP1",0.4145706264475
"3978",2014-09-30,3.58356164383562,"Services (Non-R&D)","Navy","BBP1",0.2597144832158
"3979",2014-09-30,3.58356164383562,"Services (Non-R&D)","Air Force","BBP1",0.2431270183216
"3980",2014-09-30,3.58356164383562,"Services (Non-R&D)","DLA","BBP1",0.0080285427495
"3981",2014-09-30,3.58356164383562,"Services (Non-R&D)","MDA","BBP1",0.032615177598
"3982",2014-09-30,3.58356164383562,"Services (Non-R&D)","MilitaryHealth","BBP1",-0.0363866702492
"3983",2014-09-30,3.58356164383562,"Services (Non-R&D)","Additional DoD Components","BBP1",0.1818067223676
"3984",2014-09-30,3.66849315068493,"Products (All)","Army","BBP1",0.4945086890423
"3985",2014-09-30,3.66849315068493,"Products (All)","Navy","BBP1",0.605512317523
"3986",2014-09-30,3.66849315068493,"Products (All)","Air Force","BBP1",0.6593614480975
"3987",2014-09-30,3.66849315068493,"Products (All)","DLA","BBP1",-0.001836956235
"3988",2014-09-30,3.66849315068493,"Products (All)","MDA","BBP1",0.0248060330711
"3989",2014-09-30,3.66849315068493,"Products (All)","MilitaryHealth","BBP1",0.00032012209
"3990",2014-09-30,3.66849315068493,"Products (All)","Additional DoD Components","BBP1",0.0784130363666
"3991",2014-09-30,3.66849315068493,"R&D","Army","BBP1",0.0666411185393
"3992",2014-09-30,3.66849315068493,"R&D","Navy","BBP1",0.0651253317759
"3993",2014-09-30,3.66849315068493,"R&D","Air Force","BBP1",0.1041141129609
"3994",2014-09-30,3.66849315068493,"R&D","MDA","BBP1",0.06515003364
"3995",2014-09-30,3.66849315068493,"R&D","Additional DoD Components","BBP1",0.008198994679
"3996",2014-09-30,3.66849315068493,"Services (Non-R&D)","Army","BBP1",0.3729734073968
"3997",2014-09-30,3.66849315068493,"Services (Non-R&D)","Navy","BBP1",0.2812540472075
"3998",2014-09-30,3.66849315068493,"Services (Non-R&D)","Air Force","BBP1",0.116624862435
"3999",2014-09-30,3.66849315068493,"Services (Non-R&D)","DLA","BBP1",0.0084732296312
"4000",2014-09-30,3.66849315068493,"Services (Non-R&D)","MDA","BBP1",-0.0006008927993
"4001",2014-09-30,3.66849315068493,"Services (Non-R&D)","MilitaryHealth","BBP1",0.0173542026309
"4002",2014-09-30,3.66849315068493,"Services (Non-R&D)","Additional DoD Components","BBP1",0.0861638235026
"4003",2014-09-30,3.75068493150685,"Products (All)","Army","BBP1",-0.0071616484882
"4004",2014-09-30,3.75068493150685,"Products (All)","Navy","BBP1",0.3338724022246
"4005",2014-09-30,3.75068493150685,"Products (All)","Air Force","BBP1",0.2812989450256
"4006",2014-09-30,3.75068493150685,"Products (All)","DLA","BBP1",-0.0017975388698
"4007",2014-09-30,3.75068493150685,"Products (All)","MDA","BBP1",0.046035751
"4008",2014-09-30,3.75068493150685,"Products (All)","MilitaryHealth","BBP1",0.00286454895
"4009",2014-09-30,3.75068493150685,"Products (All)","Additional DoD Components","BBP1",0.0133755501983
"4010",2014-09-30,3.75068493150685,"R&D","Army","BBP1",0.044966265306
"4011",2014-09-30,3.75068493150685,"R&D","Navy","BBP1",0.0798181624652
"4012",2014-09-30,3.75068493150685,"R&D","Air Force","BBP1",0.0520394124133
"4013",2014-09-30,3.75068493150685,"R&D","DLA","BBP1",0
"4014",2014-09-30,3.75068493150685,"R&D","MDA","BBP1",-0.0389380318341
"4015",2014-09-30,3.75068493150685,"R&D","Additional DoD Components","BBP1",0.0381370674443
"4016",2014-09-30,3.75068493150685,"Services (Non-R&D)","Army","BBP1",0.3865807425796
"4017",2014-09-30,3.75068493150685,"Services (Non-R&D)","Navy","BBP1",0.3987275272136
"4018",2014-09-30,3.75068493150685,"Services (Non-R&D)","Air Force","BBP1",0.1219885034772
"4019",2014-09-30,3.75068493150685,"Services (Non-R&D)","DLA","BBP1",0.0222772305336
"4020",2014-09-30,3.75068493150685,"Services (Non-R&D)","MDA","BBP1",0.0246587602154
"4021",2014-09-30,3.75068493150685,"Services (Non-R&D)","MilitaryHealth","BBP1",0.6036636319687
"4022",2014-09-30,3.75068493150685,"Services (Non-R&D)","Additional DoD Components","BBP1",0.0889149479141
"4023",2014-09-30,3.83561643835616,"Products (All)","Army","BBP1",0.1639835410273
"4024",2014-09-30,3.83561643835616,"Products (All)","Navy","BBP1",0.8774643326382
"4025",2014-09-30,3.83561643835616,"Products (All)","Air Force","BBP1",0.3268489393607
"4026",2014-09-30,3.83561643835616,"Products (All)","DLA","BBP1",-0.0016552266419
"4027",2014-09-30,3.83561643835616,"Products (All)","MDA","BBP1",0.02440643662
"4028",2014-09-30,3.83561643835616,"Products (All)","MilitaryHealth","BBP1",1.80084004e-05
"4029",2014-09-30,3.83561643835616,"Products (All)","Additional DoD Components","BBP1",-0.0011212878477
"4030",2014-09-30,3.83561643835616,"R&D","Army","BBP1",0.0179172206265
"4031",2014-09-30,3.83561643835616,"R&D","Navy","BBP1",0.0446325034371
"4032",2014-09-30,3.83561643835616,"R&D","Air Force","BBP1",0.0576441345709
"4033",2014-09-30,3.83561643835616,"R&D","DLA","BBP1",0.0002385902031
"4034",2014-09-30,3.83561643835616,"R&D","MDA","BBP1",0.067230004501
